label,_id,ltable_Id,rtable_Id,ltable_Title,ltable_Category,ltable_Duration,ltable_Rating,ltable_Rating_Count,ltable_Director,ltable_Year,rtable_Title,rtable_Category,rtable_Duration,rtable_Rating,rtable_Rating_Count,rtable_Director,rtable_Year
-1,10912,16624,3114,Hollywood Game Night,"Comedy,Television",43,76.0,1231.0,,2013,Hollywood Stories,Drama,79.0,,188,,2005
-1,1156,1297,4084,Ocean's Eleven,"Crime,Mystery",116,78.0,407918.0,Steven Soderbergh,2001,Ocean's Thirteen,"Action,Adventure,Comedy,Drama,Mystery",122.0,72.0,1531961,"Steven Soderbergh,",2007
-1,2279,2567,9957,Top Gun,"Action,Drama,Romance",110,69.0,222017.0,Tony Scott,1986,Top Gun,"Action,Adventure,Drama",110.0,70.0,723508,"Tony Scott,",1986
-1,4347,5660,12213,Family Feud,Television,60,67.0,625.0,,1988,Family Sins,"Drama,Television",93.0,,9,"Jerrold Freedman,",1987
-1,4149,5236,8811,The Apartment,"Comedy,Drama,Romance",125,83.0,111366.0,Billy Wilder,1960,The Apartment,"Classics,Comedy,Drama,Romance",125.0,84.0,37460,"Billy Wilder,",1960
-1,2885,3233,7720,American Crime,Drama,43,77.0,5848.0,John Ridley,2015,American Me,Drama,126.0,82.0,10214,"Edward James Olmos,",1992
-1,1494,1625,9666,Friday the 13th,Horror,97,56.0,75975.0,Marcus Nispel,2009,Friday the 13th,Horror,95.0,64.0,228058,"Sean S. Cunningham,",1980
-1,7549,10056,9987,Thirteen Days,"Drama,History,Mystery",145,73.0,45645.0,Roger Donaldson,2001,Thirteen Days,Drama,145.0,70.0,29916,"Roger Donaldson,",2000
-1,218,173,15370,The Last Battle,"Animation,Action,Adventure",30,,,,2016,The Last Rescue,"Action,Adventure,Drama",102.0,74.0,215,"Eric Colley,",2014
-1,2517,2740,8021,The Wild Bunch,Western,0,,,,,The Wild Pair,"Action,Adventure",89.0,,52,"Beau Bridges,",1987
-1,4556,5982,7823,Paper Towns,"Drama,Mystery,Romance",109,64.0,66415.0,Jake Schreier,2015,Paper Towns,Drama,109.0,64.0,32588,"Jake Schreier,",2015
-1,1288,1473,6358,Battle of the Ballot,Family,22,,,Kristofor Brown,2016,Battle of the Sexes,,,,43,"Jonathan Dayton,Valerie Faris,",2016
-1,8600,12020,10027,Frantic,"Crime,Drama,Mystery",120,69.0,39172.0,Roman Polanski,1988,Frantic,"Action,Adventure,Drama,Mystery",120.0,64.0,21895,"Roman Polanski,",1988
-1,2307,2590,7568,Chasing Amy,"Comedy,Drama,Romance",113,73.0,115187.0,Kevin Smith,1997,Chasing Ghosts,,93.0,,5,"Josh Shreve,",2014
-1,12565,19587,12625,Second Thoughts,"Comedy,Drama",98,56.0,44.0,Lawrence Turman,1983,Second Chances,"Drama,Television",,62.0,16,"Ernie Barbarash,",2013
-1,1713,1890,9368,The Great Indoors,Comedy,30,,,,2016,The Great Beauty,"Comedy,Drama",142.0,80.0,14977,"Paolo Sorrentino,",2013
-1,8800,12296,7793,Tears of the Sun,"Action,Drama,Mystery",121,66.0,94757.0,Antoine Fuqua,2003,Year of the Dragon,"Drama,Television",90.0,,20,,2003
-1,1973,2208,8338,Safe House,"Action,Crime,Mystery",115,68.0,168666.0,Daniel Espinosa,2012,Safe House,"Action,Adventure,Mystery",114.0,72.0,118238,"Daniel Espinosa,",2012
-1,4715,6200,2538,Daddy's Little Girls,"Drama,Romance",100,54.0,5989.0,Tyler Perry,2007,Daddy's Little Girls,"Comedy,Drama",100.0,78.0,225867,"Tyler Perry,",2007
-1,11558,17547,11694,Flight of the Falcon,Animation,24,69.0,25.0,Martin Skov,2015,Weight of the Nation,Documentary,,84.0,24,"Dan Chaykin,",2012
-1,10131,14736,11526,Tyler Perry's a Madea Christmas,Comedy,28,80.0,9.0,Brad Jones,2015,Tyler Perry's A Madea Christmas,Comedy,105.0,76.0,53304,"Tyler Perry,",2013
-1,13217,21001,8559,Pocket Gangsters,"Romance,Mystery",110,,,Hemant Nilim Das,2015,Gangsters,Drama,,,23,,2005
-1,5483,7068,18815,The Diane Linkletter Story,"Comedy,Short",10,64.0,339.0,John Waters,1970,The Ryan White Story,"Drama,Special Interest,Television",105.0,70.0,19,"John Herzfeld,",1989
-1,58,58,17135,The Neighbor,"Crime,Horror,Mystery",87,59.0,1899.0,Marcus Dunstan,2016,Neighbor,Comedy,,48.0,30,,2008
-1,9434,13410,10651,The Custom of the Country,Drama,0,,,,,The Phantom of the Opera,"Drama,Horror,Musical,Performing Arts,Special Interest,Romance",143.0,74.0,411623,"Joel Schumacher,",2005
-1,4255,5435,14452,Mall in the Family,"Comedy,Family",23,79.0,7.0,Shannon Flynn,2015,Vampire Family,"Art House,International",,,6,"Eric Tsang,",1993
-1,10408,15437,18966,The Legend of Dick and Dom,"Comedy,Drama",30,62.0,109.0,,2009,The Legend of Butch & Sundance,"Action,Adventure,Western",89.0,66.0,295,"Sergio Mimica-Gezzan,",2003
-1,12349,19206,6386,Finding Home,"Documentary,Drama",118,83.0,115.0,Derek Hammeke,2014,Finding Oscar,"Art House,International,Documentary,Drama",,,3,"Ryan Suffern,",2016
-1,8479,11867,8615,Still of the Night,"Crime,Drama,Mystery",93,62.0,2830.0,Robert Benton,1982,Dying of the Light,"Drama,Mystery",93.0,44.0,905,"Paul Schrader,",2014
-1,7007,9297,5881,Freddy Heineken,Drama,0,73.0,80.0,,2013,Freddy Got Fingered,Comedy,92.0,50.0,131536,"Tom Green (III),",2001
-1,8352,11621,1778,Storm of the Century,"Drama,Fantasy,Horror",257,74.0,15857.0,,1999,Cry of the Penguins,"Action,Adventure,Art House,International,Classics,Drama,Kids,Family",105.0,60.0,1692,"Alfred Viola,Roy Boulting,Arne Sucksdorff,Al Viola,",1981
-1,2392,2687,2933,Evil Dead 2,Horror,0,,,,,Evil Dead,"Horror,Mystery",91.0,70.0,76488,"Fede Alvarez,",2013
-1,11683,17757,403,The Dark Knight,"Action,Crime,Drama",152,90.0,1704632.0,Christopher Nolan,2008,The Dark Knight,"Action,Adventure,Drama,Science Fiction,Fantasy",152.0,88.0,1824965,"Christopher Nolan,",2008
-1,973,1034,1692,Indiana Jones and the Kingdom of the Crystal Skull,"Action,Adventure,Fantasy",122,62.0,337775.0,Steven Spielberg,2008,Indiana Jones and the Kingdom of the Crystal Skull,"Action,Adventure",122.0,66.0,1319278,"Steven Spielberg,",2008
-1,928,984,5218,Good Morning America,"News,Television",120,53.0,811.0,,1975,The Morning After,"Drama,Mystery",102.0,58.0,2620,"Sidney Lumet,",1986
-1,9975,14433,957,Robot Monster,"Comedy,Sci-Fi",98,75.0,164.0,,1989,Money Monster,Drama,90.0,66.0,22509,"Jodie Foster,",2016
-1,989,1060,6647,Pizza: The Movie,Comedy,99,70.0,92.0,Donald Gregory,2004,Friends: The Movie,Comedy,2.0,,59,,2015
-1,10590,15871,11422,Dark Places,"Drama,Mystery",113,62.0,28748.0,Gilles Paquet-Brenner,2015,Dark Blue,"Drama,Mystery",113.0,62.0,13349,"Ron Shelton,",2003
-1,3457,4211,10331,The Last Detail,"Comedy,Drama",104,76.0,16499.0,Hal Ashby,1974,The Last Ride,Drama,104.0,68.0,2011,"Harry Thomason,",2012
-1,8775,12253,9595,Broken Trail,Western,184,78.0,4739.0,,2006,Broken Embraces,"Art House,International,Comedy,Drama,Mystery",128.0,74.0,20393,"Pedro Almodvar,",2009
-1,3505,4289,9512,Nowhere Boy,"Biography,Drama,Musical",98,72.0,29324.0,Sam Taylor-Johnson,2010,Nowhere Boy,Drama,98.0,72.0,41083,"Sam Taylor-Johnson,",2010
-1,2403,2705,448,American Blood,"Crime,Drama",0,,,,,An American Carol,Comedy,94.0,58.0,15802,"David Zucker,",2008
-1,5011,6495,15819,After Paradise,Television,0,53.0,15.0,,2015,Echoes of Paradise,Drama,90.0,,3,"Phillip Noyce,",1986
-1,11327,17349,2852,Transformers: Five Faces of Darkness,"Animation,Action,Sci-Fi",107,82.0,154.0,"Andy Kim,Ray Lee",1990,Transformers: Five Faces of Darkness,"Animation,Science Fiction,Fantasy",107.0,72.0,6452,"Warren Batchelder,",1986
-1,6864,9109,12265,Falling Up,"Comedy,Drama,Romance",98,57.0,2148.0,David M. Rosenthal,2010,Falling Away,Drama,99.0,54.0,48,"Michael David Trozzo,",2012
-1,2473,2725,6541,The Last Stand,"Action,Crime,Mystery",107,64.0,115269.0,Jee-woon Kim,2013,The Last Race,Drama,,,20,"Stephen Shin,",2016
-1,442,406,10065,Reservoir Dogs,"Crime,Drama,Mystery",99,84.0,676051.0,Quentin Tarantino,1992,Reservoir Dogs,"Action,Adventure,Drama,Mystery",98.0,82.0,443713,"Quentin Tarantino,",1992
-1,6130,7872,1575,Zoom,"Animation,Comedy,Drama",96,63.0,949.0,Pedro Morelli,2016,Zoom,"Animation,Art House,International,Comedy,Drama",96.0,64.0,282,"Pedro Morelli,",2016
-1,8458,11830,8747,Three Wishes,"Drama,Fantasy",115,61.0,2181.0,Martha Coolidge,1995,Three Kings,"Action,Adventure,Comedy",115.0,66.0,185452,"David O. Russell,",1999
-1,10967,16735,3092,Dough,"Comedy,Drama",94,60.0,653.0,John Goldschmidt,2016,Dough,"Comedy,Drama",94.0,70.0,1279,"John Goldschmidt,",2016
-1,11633,17680,11325,The Lost Wife,"Drama,Romance",0,,,,2018,The Lost Child,"Drama,Television",96.0,70.0,589,"Karen Arthur,",2000
-1,1894,2127,618,Storks/The Magnificent Seven,"Comedy,Television",50,,,,2016,Magnificent Seven,Western,90.0,76.0,45,"Geoff Murphy,",1998
-1,7829,10566,17757,The American West,"History,Western",0,72.0,446.0,,2016,American Hero,"Action,Adventure,Comedy,Science Fiction,Fantasy",86.0,52.0,295,"Nick Love,",2015
-1,4908,6410,15214,After Earth,News,30,,,,2013,After Words,Drama,91.0,66.0,144,"Juan Feldman,",2015
-1,7605,10134,3398,Unforgiven,"Drama,Western",131,83.0,282021.0,Clint Eastwood,1992,Unforgiven,"Drama,Western",131.0,80.0,121361,"Clint Eastwood,",1992
-1,7598,10118,15229,Prince of Persia: The Sands of Time,"Action,Adventure,Fantasy",116,66.0,225152.0,Mike Newell,2010,Prince of Persia: The Sands of Time,"Action,Adventure,Science Fiction,Fantasy,Romance",116.0,68.0,436612,"Mike Newell,",2010
-1,2877,3213,18845,The Best Man,Comedy,21,80.0,26.0,Tristram Shapeero,2012,May the Best Man Win,Comedy,86.0,,61,"Adam Fleischhacker,",2008
-1,10255,14988,8200,An American in Paris,"Drama,Musical,Romance",113,72.0,22265.0,Vincente Minnelli,1951,American Heart,Drama,113.0,68.0,1531,"Martin Bell,",1992
-1,2306,2589,18448,Clerks,Comedy,92,78.0,183450.0,Kevin Smith,1994,Clerks III,Comedy,,,234,"Kevin Smith,",2015
-1,456,417,14146,The Running Man,"Action,Crime,Sci-Fi",101,66.0,114000.0,Paul Michael Glaser,1987,The Thin Man,Mystery,,,158,,2013
-1,6600,8622,1319,Girl House,"Horror,Mystery",99,55.0,5192.0,"Jon Knautz,Trevor Matthews",2015,Art House,Comedy,,,2,"Victor Fanucchi,",2009
-1,9983,14443,5886,Challenge of the GoBots,"Animation,Action,Adventure",30,66.0,480.0,,1984,Children of the Dust,"Documentary,Drama",12.0,,1,"David Greene,",1995
-1,2524,2743,3593,Street Kings,"Action,Crime,Drama",109,68.0,95582.0,David Ayer,2008,Street Kings,"Action,Adventure,Drama,Mystery",109.0,68.0,203401,"David Ayer,",2008
-1,7397,9808,9964,The Lost World,"Action,Sci-Fi,Adventure",60,73.0,2488.0,,1999,The Lost Boys,"Action,Adventure,Horror,Mystery",97.0,74.0,274010,"Joel Schumacher,",1987
-1,10754,16293,18186,Frankie and Johnny,"Comedy,Drama,Romance",118,67.0,22932.0,Garry Marshall,1991,Frankie & Johnny,"Comedy,Drama,Romance",117.0,64.0,21513,"Garry Marshall,",1991
-1,11478,17485,6569,American Greed,Documentary,0,82.0,194.0,,2007,American Fusion,"Comedy,Drama,Romance,Sports,Fitness",100.0,70.0,1003,"Frank Lin,",2005
-1,13396,21465,16732,Black Legion,"Crime,Drama,Film-Noir",83,70.0,1921.0,"Archie Mayo,Michael Curtiz",1937,Black Vengeance,Drama,90.0,,4,,1997
-1,12669,19812,12541,Mississippi Grind,Drama,108,63.0,10842.0,"Anna Boden,Ryan Fleck",2015,Mississippi Damned,Drama,120.0,84.0,239,"Tina Mabry,",2009
-1,2934,3309,2582,Hot Rod,Comedy,88,67.0,60942.0,Akiva Schaffer,2007,Hot Rod,"Action,Adventure,Comedy",87.0,66.0,304038,"Akiva Schaffer,",2007
-1,5550,7155,4173,The Blues Brothers,"Action,Comedy,Crime",133,79.0,144241.0,John Landis,1980,Four Brothers,"Action,Adventure,Drama",108.0,72.0,391986,"John Singleton,",2005
-1,8302,11511,5211,Loss of Life,Horror,78,43.0,54.0,"David Damiata,Michael Matteo Rossi",2013,Signs Of Life,Drama,95.0,68.0,105,"John David Coles,",1989
-1,10962,16730,4899,The Brooklyn Banker,"Action,Crime,Drama",95,56.0,172.0,Federico Castelluccio,2016,The Brooklyn Banker,Drama,98.0,86.0,81,"Federico Castelluccio,",2016
-1,7690,10271,3624,One Life,Documentary,85,79.0,1917.0,"Michael Gunton,Martha Holmes",2013,Lush Life,"Drama,Television",104.0,80.0,206,"Michael Elias,",1994
-1,2536,2747,18556,Safe House 2,Mystery,0,,,,,Smart House,"Comedy,Drama,Kids,Family,Science Fiction,Fantasy,Television",90.0,62.0,2533,"LeVar Burton,",1999
-1,707,670,18216,God of War,,0,81.0,10.0,Spencer Gilbert,2014,Born of War,"Action,Adventure,Drama",107.0,52.0,47,"Vicky Jewson,",2015
-1,8025,10925,13892,Slacker Uprising,Documentary,102,53.0,2273.0,Michael Moore,2008,Slacker Uprising,"Documentary,Special Interest",99.0,58.0,1441,"Michael Moore,",2008
-1,9674,13785,12867,Born Yesterday,"Comedy,Romance",100,51.0,3174.0,Luis Mandoki,1993,Born Yesterday,"Comedy,Romance",102.0,52.0,5977,"Luis Mandoki,",1993
-1,6380,8197,1709,Owning Mahowny,"Crime,Drama,Mystery",104,71.0,10649.0,Richard Kwietniowski,2003,Owning Mahowny,"Art House,International,Drama,Mystery",104.0,70.0,6463,"Richard Kwietniowski,",2003
-1,2728,2979,13335,Wyrd Sisters,"Animation,Comedy,Fantasy",140,72.0,703.0,,1997,Wyrd Sisters,"Animation,Comedy,Science Fiction,Fantasy",140.0,74.0,178,"Jean Flynn,",1997
-1,7695,10300,5429,Land of the Rings,Comedy,20,79.0,14.0,Troy Miller,2016,Farce of the Penguins,Comedy,80.0,54.0,12951,"Bob Saget,",2007
-1,11501,17485,15697,American Greed,Documentary,0,82.0,194.0,,2007,American Idiots,"Comedy,Romance",91.0,24.0,35,"Robert Taleghany,",2012
-1,4491,5895,579,Night of Horror,Horror,76,14.0,267.0,Tony Malanowski,1981,Masters of Horror,Horror,58.0,60.0,28,"John Carpenter,",2006
-1,3469,4224,12631,Children of God,Documentary,63,57.0,26.0,John Smithson,1994,Children of the Light,Documentary,92.0,,3,"Dawn Gifford Engle,",2014
-1,8105,11159,15251,Sharpe's Honour,"Action,Adventure,History",101,78.0,1663.0,Tom Clegg,1995,Sharpe's Justice,"Action,Adventure,Drama",,84.0,345,"Tom Clegg,",2006
-1,8518,11912,6034,Pump Up the Volume,"Comedy,Drama,Musical",102,71.0,21458.0,Allan Moyle,1990,Pump Up the Volume,Drama,105.0,68.0,35344,"Allan Moyle,",1990
-1,5791,7463,6227,For Love of Country,"Action,Adventure,Drama",60,85.0,13.0,,2003,For Love Alone,"Drama,Romance",102.0,,9,"Stephen Wallace,",1986
-1,10709,16208,7790,Comedy Central Roast of Jeff Foxworthy,"Documentary,Comedy",0,61.0,564.0,John Fortenberry,2005,Comedy Central Roast of William Shatner,"Comedy,Television",,72.0,1994,"Joel Gallen,",2006
-1,9221,12972,5558,The Young Pope,Drama,50,68.0,133.0,,2016,The Young Messiah,"Musical,Performing Arts",,,139,,2007
-1,12600,19660,4967,The Invention of Lying,"Comedy,Fantasy,Romance",100,64.0,95220.0,"Ricky Gervais,Matthew Robinson",2009,The Invention of Lying,Comedy,99.0,50.0,667008,"Ricky Gervais,Matthew Robinson,",2009
-1,9117,12877,10049,Teenage Mutant Ninja Turtles: The Turtles Awesome Easter,Animation,66,75.0,40.0,,1991,Teenage Mutant Ninja Turtles: The Movie,"Action,Adventure,Kids,Family,Science Fiction,Fantasy",93.0,66.0,251612,"Steve Barron,Steven Barron,",1990
-1,6220,7959,16365,The Mole Man,"Animation,Sci-Fi",23,70.0,13.0,,1978,The Weather Man,"Comedy,Drama",101.0,58.0,213881,"Phedon Papamichael,Gore Verbinski,",2005
-1,2446,2705,16725,American Blood,"Crime,Drama",0,,,,,American Bellydancer,"Art House,International,Documentary,Musical,Performing Arts,Special Interest",88.0,66.0,496,"Jonathan Brandeis,",2005
-1,10513,15726,7929,My Little Pony Tales,"Animation,Family,Fantasy",30,63.0,467.0,,1992,My Little Eye,"Art House,International,Horror,Mystery",96.0,56.0,9006,"Marc Evans,",2002
-1,5187,6722,19175,Seven Samurai,"Action,Adventure,Drama",207,87.0,232946.0,Akira Kurosawa,1956,The Last Samurai,"Action,Adventure,Drama",154.0,74.0,391061,"Edward Zwick,",2003
-1,12102,18685,7255,One Floor Below,Drama,93,64.0,516.0,Radu Muntean,2015,One Floor Below,"Art House,International,Drama",93.0,74.0,30,"Radu Muntean,",2015
-1,5200,6742,2614,Baby Boom,Comedy,30,,,,1997,Baby Mama,Comedy,99.0,66.0,374480,"Michael McCullers,",2008
-1,2129,2401,16673,Orgy of the Dead,"Fantasy,Horror",92,27.0,2014.0,Stephen C. Apostolof,1965,Family of the Year,Comedy,,,2,"Joel Zwick,",2005
-1,905,964,6659,Saturday Night Live: The Best of Will Ferrell - Volume 2,"Documentary,Comedy",82,75.0,997.0,Beth McCarthy-Miller,2004,Saturday Night Live - Best of Jimmy Fallon,"Comedy,Television",85.0,80.0,218,,2005
-1,7499,9951,16112,The Tourist,Drama,0,,,,,Dark Tourist,"Drama,Mystery",84.0,54.0,115,"Suri Krishnamma,",2013
-1,11039,16875,9626,Saving Face,"Comedy,Drama,Romance",91,76.0,7854.0,Alice Wu,2005,Saving Face,"Comedy,Drama,Romance",96.0,80.0,8431,"Alice Wu,",2005
-1,5481,7057,10248,Pecker,"Comedy,Drama",87,64.0,11753.0,John Waters,1998,Pecker,"Comedy,Drama",86.0,64.0,15672,"John Waters,",1998
-1,8649,12085,18773,Jack's Back,"Crime,Horror,Mystery",97,60.0,1825.0,Rowdy Herrington,1988,Jack's Back,"Action,Adventure,Horror,Mystery",97.0,62.0,1686,"Rowdy Herrington,",1988
-1,794,768,2550,Ted 2,Comedy,115,64.0,122841.0,Seth MacFarlane,2015,Ted 2,Comedy,120.0,66.0,64475,"Seth MacFarlane,",2015
-1,6228,7978,6015,Homo sapiens,Documentary,94,71.0,80.0,Nikolaus Geyrhalter,2016,Homo Sapiens,Documentary,94.0,,17,"Nikolaus Geyrhalter,",2016
-1,9993,14453,13755,Rocket Robin Hood,"Animation,Fantasy,Sci-Fi",22,63.0,133.0,,1967,Robin Hood,,,,67,"Otto Bathurst,",2018
-1,12719,19906,6860,On the Other Side,Drama,85,73.0,201.0,Zrinko Ogresta,2016,The Other Son,Drama,105.0,78.0,7290,"Lorraine Lvy,",2012
-1,12894,20532,10149,Romeo + Juliet,"Drama,Romance",120,68.0,169852.0,Baz Luhrmann,1996,Romeo + Juliet,"Drama,Romance",120.0,68.0,571363,"Baz Luhrmann,",1996
-1,1333,1517,10282,The Delivery Man,Comedy,30,73.0,470.0,,2015,The Best Man,"Comedy,Drama",120.0,74.0,30884,"Malcolm D. Lee,",1999
-1,11435,17483,6005,American Restoration,Television,0,67.0,2263.0,,2010,American Ultra,"Action,Adventure,Comedy",99.0,62.0,19343,"Nima Nourizadeh,",2015
-1,11821,18091,2411,Greed in the Sun,"Action,Adventure,Comedy",122,72.0,1300.0,Henri Verneuil,1964,A Place in the Sun,"Classics,Drama,Romance",122.0,78.0,8441,"George Stevens Jr.,",1951
-1,589,575,16063,Black Panther,"Action,Drama,Sci-Fi",0,,,Ryan Coogler,2018,Black Panther,"Action,Adventure,Drama,Science Fiction,Fantasy",,,2091,"Ryan Coogler,",2018
-1,2091,2345,579,100 Years of Horror,"Documentary,Horror",343,72.0,245.0,,1996,Masters of Horror,Horror,58.0,60.0,28,"John Carpenter,",2006
-1,545,527,895,Zoolander 2,Comedy,102,48.0,39406.0,Ben Stiller,2016,Zoolander 2,Comedy,102.0,46.0,41363,"Ben Stiller,",2016
-1,161,167,12242,Star Wars: Clone Wars,"Animation,Action,Adventure",15,78.0,16878.0,,2003,Star Wars: The Clone Wars,"Action,Adventure,Animation,Science Fiction,Fantasy",98.0,60.0,162200,"Dave Filoni,",2008
-1,7132,9418,9415,Adult Beginners,"Comedy,Drama",92,56.0,5792.0,Ross Katz,2015,Beginners,"Comedy,Drama",104.0,76.0,24610,"Mike Mills,",2011
-1,3629,4510,3463,The Wind Rises,"Animation,Biography,Drama",126,78.0,44880.0,Hayao Miyazaki,2014,Wind River,Mystery,,,30,"Taylor Sheridan,",2017
-1,10802,16397,13555,Fight for Your Right Revisited,"Short,Comedy,Musical",30,81.0,4023.0,Adam Yauch,2011,Fight For Your Right Revisited,Drama,30.0,76.0,54,"Adam Yauch,",2011
-1,7825,10566,10609,The American West,"History,Western",0,72.0,446.0,,2016,American Desi,"Art House,International,Comedy,Drama,Romance",98.0,72.0,3020,"Piyush Dinker Pandya,",2001
-1,9276,13116,863,Man of Steel,News,30,,,,2013,Son of Saul,Drama,107.0,78.0,12191,"Lszl Nemes,",2015
-1,10846,16497,16802,Nothing to Lose,"Action,Adventure,Comedy",98,67.0,36617.0,Steve Oedekerk,1997,Nuthin' to Lose,"Musical,Performing Arts",80.0,,11,,2003
-1,11847,18182,3157,Darby O'Gill and the Little People,"Adventure,Family,Fantasy",93,72.0,5361.0,Robert Stevenson,1960,Land of the Little People,"Art House,International",,,4,"Yaniv Berman,",2016
-1,1485,1615,11655,The Texas Chain Saw Massacre,"Horror,Mystery",83,75.0,98337.0,Tobe Hooper,1974,The Texas Chainsaw Massacre: The Beginning,"Horror,Mystery",84.0,62.0,491410,"Jonathan Liebesman,",2006
-1,1687,1862,1142,The Family Friend,Drama,102,71.0,2438.0,Paolo Sorrentino,2006,The Family Fang,Drama,105.0,64.0,4031,"Jason Bateman,",2016
-1,1112,1211,7182,Live Forever,"Documentary,Musical",82,71.0,1033.0,John Dower,2003,Batman Forever,"Action,Adventure,Science Fiction,Fantasy",82.0,58.0,607764,"Joel Schumacher,",1995
-1,6002,7665,6740,Music of the Heart,"Drama,Musical",124,68.0,10058.0,Wes Craven,1999,Bed of the Dead,"Art House,International,Horror",88.0,,9,,2016
-1,13244,21185,4139,The Penguins of Madagascar,"Animation,Action,Adventure",11,77.0,12490.0,Eric Darnell,2008,Penguins Of Madagascar,Animation,92.0,72.0,65029,"J.P. Simon,Simon J. Smith,Eric Darnell,",2014
-1,7472,9933,19114,Silver Surfer,"Action,Fantasy,Sci-Fi",0,,,,,Silver Skies,,96.0,,12,"Rosemary Rodriguez,",2016
-1,7009,9299,2520,The Gunman,"Action,Crime,Drama",115,58.0,29253.0,Pierre Morel,2015,The Gunman,"Action,Adventure",115.0,56.0,13457,"Pierre Morel,",2015
-1,5101,6639,8259,Hulk,"Action,Sci-Fi",138,57.0,214059.0,Ang Lee,2003,Hulk,"Action,Adventure,Science Fiction,Fantasy",138.0,50.0,428316,"Ang Lee,",2003
-1,2911,3263,4060,Election Night,Comedy,29,91.0,420.0,Chris Addison,2015,Dead of Night,Horror,,,5,"David R. Ellis,",2008
-1,12280,19080,17533,Sisters,"Horror,Mystery",93,70.0,10987.0,Brian De Palma,1973,Sisters,"Horror,Mystery",92.0,40.0,577,"Douglas Buck,",2006
-1,2075,2320,12471,A Haunted House 2,"Comedy,Fantasy",86,47.0,14913.0,Michael Tiddes,2014,Road House 2,"Action,Adventure",86.0,58.0,9751,"Scott Ziehl,",2006
-1,12513,19466,7966,Silver Ghost,Drama,0,,,,,Mother Ghost,Drama,76.0,72.0,165,"Rich Thorne,",2002
-1,10326,15242,14977,The Last Newhart,Comedy,30,96.0,249.0,Dick Martin,1990,The Last Request,Comedy,91.0,42.0,319,"John DeBellis,",2006
-1,6549,8545,5913,The Possession,"Horror,Mystery",92,59.0,47730.0,Ole Bornedal,2012,The Possession,"Horror,Mystery",92.0,66.0,61105,"Ole Bornedal,",2012
-1,8903,12495,8696,My Girl,"Comedy,Drama,Romance",60,81.0,898.0,,2005,Marfa Girl,Drama,106.0,60.0,104,"Larry Clark,",2015
-1,11437,17483,7916,American Restoration,Television,0,67.0,2263.0,,2010,American Blood,Mystery,,,191,,2016
-1,8854,12424,15251,Seeking Justice,"Action,Drama,Mystery",105,62.0,39247.0,Roger Donaldson,2011,Sharpe's Justice,"Action,Adventure,Drama",,84.0,345,"Tom Clegg,",2006
-1,3155,3710,12704,Pride and Prejudice,"Drama,Romance",327,90.0,54136.0,,1996,Bride & Prejudice,"Comedy,Musical,Performing Arts",111.0,68.0,130,"Gurinder Chadha,",2005
-1,12217,18967,5967,Pink Five Strikes Back,"Sci-Fi,Short",10,73.0,146.0,Trey Stokes,2004,The Hempire Strikes Back,"Documentary,Special Interest",142.0,,81,,2008
-1,3957,5096,17129,The Lennon Report,"Biography,Drama,History",87,60.0,250.0,Jeremy Profe,2016,The Lennon Report,Drama,87.0,82.0,84,"Jeremy Profe,",2016
-1,11787,18040,3721,A Touch of Sin,Drama,133,72.0,7045.0,Zhangke Jia,2013,A Touch of Hope,Drama,120.0,82.0,50,"Craig R. Baxley,",1999
-1,2560,2754,14272,Untitled Martin Lawrence Project,Comedy,0,78.0,71.0,Fred Savage,2012,Untitled Wes Anderson Project,,,,21,"Wes Anderson,",2018
-1,6262,8023,15062,Double Dare,"Comedy,Family,Television",30,76.0,630.0,,1986,Double Bang,"Action,Adventure,Mystery",105.0,48.0,118,"Heywood Gould,",2002
-1,3575,4419,13299,Nobody Knows,Drama,141,81.0,17485.0,Hirokazu Koreeda,2004,Nobody Walks,Drama,85.0,52.0,3012,"Ry Russo-Young,",2012
-1,8448,11792,3978,La belle verte,Comedy,99,72.0,2798.0,Coline Serreau,1996,La Belle verte,"Art House,International,Comedy,Science Fiction,Fantasy",95.0,82.0,748,"Coline Serreau,",1996
-1,9802,13960,14422,Golden Girls,Comedy,25,29.0,53.0,,2012,Golden Chicken,"Art House,International,Comedy,Drama",106.0,70.0,659,"Samson Chiu,",2003
-1,11242,17166,19045,47 Meters Down,"Horror,Mystery",87,59.0,1954.0,Johannes Roberts,2017,No Money Down,Comedy,,,6,,2006
-1,13407,21503,5991,Hollywood,"Documentary,History",60,92.0,533.0,,1980,Doc Hollywood,"Comedy,Romance",103.0,56.0,43811,"Michael Caton-Jones,",1991
-1,10870,16534,6659,Saturday Night Live: The Best of Chris Kattan,Comedy,76,68.0,165.0,Beth McCarthy-Miller,2003,Saturday Night Live - Best of Jimmy Fallon,"Comedy,Television",85.0,80.0,218,,2005
-1,6323,8138,13289,King Pong,Comedy,22,78.0,171.0,Rob Schiller,2003,King Lear,"Drama,Television",185.0,,65,,1982
-1,12915,20575,14788,The Last Emperor,"Biography,Drama,History",163,78.0,71240.0,Bernardo Bertolucci,1988,The Last Dragon,"Action,Adventure",,88.0,337,,2014
-1,3125,3612,278,Epic,"Animation,Adventure,Family",102,67.0,86695.0,Chris Wedge,2013,Epic,"Action,Adventure,Animation,Kids,Family,Science Fiction,Fantasy",102.0,74.0,101698,"Chris Wedge,",2013
